,Date,State/UnionTerritory,Cured,Deaths,Confirmed
2131,20/05/20,Uttar Pradesh,2918,123,4926
2132,20/05/20,West Bengal,1074,250,2961
2134,21/05/20,Andaman and Nicobar Islands,33,0,33
2135,21/05/20,Andhra Pradesh,1640,53,2602
2136,21/05/20,Arunachal Pradesh,1,0,1
2137,21/05/20,Assam,48,4,170
2138,21/05/20,Bihar,571,10,1674
2139,21/05/20,Chandigarh,57,3,202
2140,21/05/20,Chhattisgarh,59,0,115
2141,21/05/20,Dadar Nagar Haveli,0,0,1
2142,21/05/20,Delhi,5192,176,11088
2143,21/05/20,Goa,7,0,50
2144,21/05/20,Gujarat,5219,749,12537
2145,21/05/20,Haryana,648,14,993
2146,21/05/20,Himachal Pradesh,54,3,110
2147,21/05/20,Jammu and Kashmir,678,18,1390
2148,21/05/20,Jharkhand,127,3,231
2149,21/05/20,Karnataka,556,41,1462
2150,21/05/20,Kerala,502,4,666
2151,21/05/20,Ladakh,43,0,44
2152,21/05/20,Madhya Pradesh,2733,267,5735
2153,21/05/20,Maharashtra,10318,1390,39297
2154,21/05/20,Manipur,2,0,25
2155,21/05/20,Meghalaya,12,1,14
2156,21/05/20,Mizoram,1,0,1
2157,21/05/20,Odisha,307,6,1052
2158,21/05/20,Puducherry,9,0,18
2159,21/05/20,Punjab,1794,38,2005
2160,21/05/20,Rajasthan,3404,147,6015
2161,21/05/20,Tamil Nadu,5882,87,13191
2162,21/05/20,Telangana,1015,40,1661
2163,21/05/20,Tripura,133,0,173
2164,21/05/20,Uttarakhand,53,1,122
2165,21/05/20,Uttar Pradesh,3066,127,5175
2166,21/05/20,West Bengal,1136,253,3103
2168,22/05/20,Andaman and Nicobar Islands,33,0,33
2169,22/05/20,Andhra Pradesh,1709,53,2647
2170,22/05/20,Arunachal Pradesh,1,0,1
2171,22/05/20,Assam,54,4,203
2172,22/05/20,Bihar,593,11,1982
2173,22/05/20,Chandigarh,139,3,217
2174,22/05/20,Chhattisgarh,59,0,128
2175,22/05/20,Dadar Nagar Haveli,0,0,1
2176,22/05/20,Delhi,5567,194,11659
2177,22/05/20,Goa,7,0,52
2178,22/05/20,Gujarat,5488,773,12905
2179,22/05/20,Haryana,681,15,1031
2180,22/05/20,Himachal Pradesh,59,3,152
2181,22/05/20,Jammu and Kashmir,684,20,1449
2182,22/05/20,Jharkhand,129,3,290
2183,22/05/20,Karnataka,571,41,1605
2184,22/05/20,Kerala,510,4,690
2185,22/05/20,Ladakh,43,0,44
2186,22/05/20,Madhya Pradesh,2843,270,5981
2187,22/05/20,Maharashtra,11726,1454,41642
2188,22/05/20,Manipur,2,0,25
2189,22/05/20,Meghalaya,12,1,14
2190,22/05/20,Mizoram,1,0,1
2191,22/05/20,Odisha,393,7,1103
2192,22/05/20,Puducherry,10,0,20
2193,22/05/20,Punjab,1819,39,2028
2194,22/05/20,Rajasthan,3485,151,6227
2195,22/05/20,Tamil Nadu,6282,94,13967
2196,22/05/20,Telangana,1035,45,1699
2197,22/05/20,Tripura,148,0,173
2198,22/05/20,Uttarakhand,54,1,146
2199,22/05/20,Uttar Pradesh,3204,138,5515
2200,22/05/20,West Bengal,1193,259,3197
2202,23/05/20,Andaman and Nicobar Islands,33,0,33
2203,23/05/20,Andhra Pradesh,1763,55,2709
2204,23/05/20,Arunachal Pradesh,1,0,1
2205,23/05/20,Assam,54,4,259
2206,23/05/20,Bihar,629,11,2177
2207,23/05/20,Chandigarh,178,3,218
2208,23/05/20,Chhattisgarh,62,0,172
2209,23/05/20,Dadar Nagar Haveli,0,0,1
2210,23/05/20,Delhi,5897,208,12319
2211,23/05/20,Goa,16,0,54
2212,23/05/20,Gujarat,5880,802,13268
2213,23/05/20,Haryana,706,16,1067
2214,23/05/20,Himachal Pradesh,59,3,168
2215,23/05/20,Jammu and Kashmir,720,20,1489
2216,23/05/20,Jharkhand,136,3,308
2217,23/05/20,Karnataka,597,41,1743
2218,23/05/20,Kerala,512,4,732
2219,23/05/20,Ladakh,43,0,44
2220,23/05/20,Madhya Pradesh,3089,272,6170
2221,23/05/20,Maharashtra,12583,1517,44582
2222,23/05/20,Manipur,2,0,26
2223,23/05/20,Meghalaya,12,1,14
2224,23/05/20,Mizoram,1,0,1
2225,23/05/20,Odisha,436,7,1189
2226,23/05/20,Puducherry,10,0,26
2227,23/05/20,Punjab,1847,39,2029
2228,23/05/20,Rajasthan,3680,153,6494
2229,23/05/20,Tamil Nadu,7128,98,14753
2230,23/05/20,Telangana,1043,45,1761
2231,23/05/20,Tripura,152,0,175
2232,23/05/20,Uttarakhand,56,1,153
2233,23/05/20,Uttar Pradesh,3238,152,5735
2234,23/05/20,West Bengal,1221,265,3332
2236,24/05/20,Andaman and Nicobar Islands,33,0,33
2237,24/05/20,Andhra Pradesh,1809,56,2757
2238,24/05/20,Arunachal Pradesh,1,0,1
2239,24/05/20,Assam,55,4,329
2240,24/05/20,Bihar,653,11,2380
2241,24/05/20,Chandigarh,179,3,225
2242,24/05/20,Chhattisgarh,64,0,214
2243,24/05/20,Dadar Nagar Haveli,0,0,2
2244,24/05/20,Delhi,6267,231,12910
2245,24/05/20,Goa,16,0,55
2246,24/05/20,Gujarat,6169,829,13664
2247,24/05/20,Haryana,750,16,1131
2248,24/05/20,Himachal Pradesh,61,3,185
2249,24/05/20,Jammu and Kashmir,774,21,1569
2250,24/05/20,Jharkhand,141,4,350
2251,24/05/20,Karnataka,608,42,1959
2252,24/05/20,Kerala,515,4,795
2253,24/05/20,Ladakh,43,0,49
2254,24/05/20,Madhya Pradesh,3267,281,6371
2255,24/05/20,Maharashtra,13404,1577,47190
2256,24/05/20,Manipur,4,0,29
2257,24/05/20,Meghalaya,12,1,14
2258,24/05/20,Mizoram,1,0,1
2259,24/05/20,Odisha,497,7,1269
2260,24/05/20,Puducherry,10,0,26
2261,24/05/20,Punjab,1870,39,2045
2262,24/05/20,Rajasthan,3786,160,6742
2263,24/05/20,Sikkim,0,0,1
2264,24/05/20,Tamil Nadu,7491,103,15512
2265,24/05/20,Telangana,1065,49,1813
2266,24/05/20,Tripura,153,0,189
2267,24/05/20,Uttarakhand,56,2,244
2268,24/05/20,Uttar Pradesh,3406,155,6017
2269,24/05/20,West Bengal,1281,269,3459
2271,25/05/20,Andaman and Nicobar Islands,33,0,33
2272,25/05/20,Andhra Pradesh,1856,56,2823
2273,25/05/20,Arunachal Pradesh,1,0,1
2274,25/05/20,Assam,55,4,378
2275,25/05/20,Bihar,702,13,2587
2276,25/05/20,Chandigarh,186,3,238
2277,25/05/20,Chhattisgarh,67,0,252
2278,25/05/20,Dadar Nagar Haveli,0,0,2
2279,25/05/20,Delhi,6540,261,13418
2280,25/05/20,Goa,19,0,66
2281,25/05/20,Gujarat,6412,858,14056
2282,25/05/20,Haryana,765,16,1184
2283,25/05/20,Himachal Pradesh,63,3,203
2284,25/05/20,Jammu and Kashmir,809,21,1621
2285,25/05/20,Jharkhand,148,4,370
2286,25/05/20,Karnataka,654,42,2089
2287,25/05/20,Kerala,521,4,847
2288,25/05/20,Ladakh,43,0,52
2289,25/05/20,Madhya Pradesh,3408,290,6665
2290,25/05/20,Maharashtra,14600,1635,50231
2291,25/05/20,Manipur,4,0,32
2292,25/05/20,Meghalaya,12,1,14
2293,25/05/20,Mizoram,1,0,1
2294,25/05/20,Odisha,550,7,1336
2295,25/05/20,Puducherry,12,0,41
2296,25/05/20,Punjab,1898,40,2060
2297,25/05/20,Rajasthan,3848,163,7028
2298,25/05/20,Sikkim,0,0,1
2299,25/05/20,Tamil Nadu,8324,111,16277
2300,25/05/20,Telangana,1090,53,1854
2301,25/05/20,Tripura,165,0,191
2302,25/05/20,Uttarakhand,58,3,317
2303,25/05/20,Uttar Pradesh,3538,161,6268
2304,25/05/20,West Bengal,1339,272,3667
2306,26/05/20,Andaman and Nicobar Islands,33,0,33
2307,26/05/20,Andhra Pradesh,1896,56,3110
2308,26/05/20,Arunachal Pradesh,1,0,2
2309,26/05/20,Assam,62,4,526
2310,26/05/20,Bihar,749,13,2730
2311,26/05/20,Chandigarh,186,3,238
2312,26/05/20,Chhattisgarh,72,0,291
2313,26/05/20,Dadar Nagar Haveli,0,0,2
2314,26/05/20,Delhi,6771,276,14053
2315,26/05/20,Goa,19,0,67
2316,26/05/20,Gujarat,6636,888,14460
2317,26/05/20,Haryana,765,16,1184
2318,26/05/20,Himachal Pradesh,67,5,223
2319,26/05/20,Jammu and Kashmir,809,23,1668
2320,26/05/20,Jharkhand,148,4,377
2321,26/05/20,Karnataka,705,44,2182
2322,26/05/20,Kerala,532,5,896
2323,26/05/20,Ladakh,43,0,52
2324,26/05/20,Madhya Pradesh,3571,300,6859
2325,26/05/20,Maharashtra,15786,1695,52667
2326,26/05/20,Manipur,4,0,39
2327,26/05/20,Meghalaya,12,1,14
2328,26/05/20,Mizoram,1,0,1
2329,26/05/20,Nagaland,0,0,3
2330,26/05/20,Odisha,649,7,1438
2331,26/05/20,Puducherry,12,0,41
2332,26/05/20,Punjab,1898,40,2060
2333,26/05/20,Rajasthan,3951,167,7300
2334,26/05/20,Sikkim,0,0,1
2335,26/05/20,Tamil Nadu,8731,118,17082
2336,26/05/20,Telangana,1164,56,1920
2337,26/05/20,Tripura,165,0,194
2338,26/05/20,Uttarakhand,58,3,349
2339,26/05/20,Uttar Pradesh,3581,165,6532
2340,26/05/20,West Bengal,1414,278,3816
2342,27/05/20,Andaman and Nicobar Islands,33,0,33
2343,27/05/20,Andhra Pradesh,2009,57,3171
2344,27/05/20,Arunachal Pradesh,1,0,2
2345,27/05/20,Assam,62,4,616
2346,27/05/20,Bihar,900,13,2983
2347,27/05/20,Chandigarh,187,4,266
2348,27/05/20,Chhattisgarh,79,0,361
2349,27/05/20,Dadar Nagar Haveli,0,0,2
2350,27/05/20,Delhi,7223,288,14465
2351,27/05/20,Goa,28,0,67
2352,27/05/20,Gujarat,7139,915,14821
2353,27/05/20,Haryana,824,17,1305
2354,27/05/20,Himachal Pradesh,67,5,247
2355,27/05/20,Jammu and Kashmir,833,24,1759
2356,27/05/20,Jharkhand,175,4,426
2357,27/05/20,Karnataka,748,44,2283
2358,27/05/20,Kerala,542,6,963
2359,27/05/20,Ladakh,43,0,53
2360,27/05/20,Madhya Pradesh,3689,305,7024
2361,27/05/20,Maharashtra,16954,1792,54758
2362,27/05/20,Manipur,4,0,39
2363,27/05/20,Meghalaya,12,1,15
2364,27/05/20,Mizoram,1,0,1
2365,27/05/20,Nagaland,0,0,4
2366,27/05/20,Odisha,733,7,1517
2367,27/05/20,Puducherry,12,0,46
2368,27/05/20,Punjab,1918,40,2106
2369,27/05/20,Rajasthan,4171,170,7536
2370,27/05/20,Sikkim,0,0,1
2371,27/05/20,Tamil Nadu,9342,127,17728
2372,27/05/20,Telangana,1284,57,1991
2373,27/05/20,Tripura,165,0,207
2374,27/05/20,Uttarakhand,64,4,401
2375,27/05/20,Uttar Pradesh,3698,170,6548
2376,27/05/20,West Bengal,1486,283,4009
2378,28/05/20,Andaman and Nicobar Islands,33,0,33
2379,28/05/20,Andhra Pradesh,2057,58,3171
2380,28/05/20,Arunachal Pradesh,1,0,2
2381,28/05/20,Assam,87,4,781
2382,28/05/20,Bihar,1083,15,3061
2383,28/05/20,Chandigarh,187,4,279
2384,28/05/20,Chhattisgarh,83,0,369
2385,28/05/20,Dadar Nagar Haveli,0,0,2
2386,28/05/20,Delhi,7264,303,15257
2387,28/05/20,Goa,37,0,68
2388,28/05/20,Gujarat,7549,938,15195
2389,28/05/20,Haryana,838,18,1381
2390,28/05/20,Himachal Pradesh,70,5,273
2391,28/05/20,Jammu and Kashmir,854,26,1921
2392,28/05/20,Jharkhand,185,4,448
2393,28/05/20,Karnataka,781,47,2418
2394,28/05/20,Kerala,552,7,1004
2395,28/05/20,Ladakh,43,0,53
2396,28/05/20,Madhya Pradesh,3927,313,7261
2397,28/05/20,Maharashtra,17918,1897,56948
2398,28/05/20,Manipur,4,0,44
2399,28/05/20,Meghalaya,12,1,20
2400,28/05/20,Mizoram,1,0,1
2401,28/05/20,Nagaland,0,0,4
2402,28/05/20,Odisha,733,7,1593
2403,28/05/20,Puducherry,12,0,46
2404,28/05/20,Punjab,1918,40,2139
2405,28/05/20,Rajasthan,4457,173,7703
2406,28/05/20,Sikkim,0,0,1
2407,28/05/20,Tamil Nadu,9909,133,18545
2408,28/05/20,Telangana,1284,63,2098
2409,28/05/20,Tripura,165,0,230
2410,28/05/20,Uttarakhand,79,4,469
2411,28/05/20,Uttar Pradesh,3991,182,6991
2412,28/05/20,West Bengal,1578,289,4192
2414,29/05/20,Andaman and Nicobar Islands,33,0,33
2415,29/05/20,Andhra Pradesh,2125,59,3251
2416,29/05/20,Arunachal Pradesh,1,0,3
2417,29/05/20,Assam,104,4,856
2418,29/05/20,Bihar,1211,15,3296
2419,29/05/20,Chandigarh,189,4,288
2420,29/05/20,Chhattisgarh,83,0,399
2421,29/05/20,Dadar Nagar Haveli,0,0,2
2422,29/05/20,Delhi,7495,316,16281
2423,29/05/20,Goa,38,0,69
2424,29/05/20,Gujarat,8003,960,15562
2425,29/05/20,Haryana,881,19,1504
2426,29/05/20,Himachal Pradesh,70,5,276
2427,29/05/20,Jammu and Kashmir,859,27,2036
2428,29/05/20,Jharkhand,212,4,469
2429,29/05/20,Karnataka,834,47,2533
2430,29/05/20,Kerala,555,7,1088
2431,29/05/20,Ladakh,43,0,73
2432,29/05/20,Madhya Pradesh,4050,321,7453
2433,29/05/20,Maharashtra,18616,1982,59546
2434,29/05/20,Manipur,5,0,55
2435,29/05/20,Meghalaya,12,1,21
2436,29/05/20,Mizoram,1,0,1
2437,29/05/20,Nagaland,0,0,18
2438,29/05/20,Odisha,887,7,1660
2439,29/05/20,Puducherry,14,0,51
2440,29/05/20,Punjab,1946,40,2158
2441,29/05/20,Rajasthan,4817,180,8067
2442,29/05/20,Sikkim,0,0,1
2443,29/05/20,Tamil Nadu,10548,145,19372
2444,29/05/20,Telangana,1345,67,2256
2445,29/05/20,Tripura,167,0,242
2446,29/05/20,Uttarakhand,79,4,500
2447,29/05/20,Uttar Pradesh,4215,197,7170
2448,29/05/20,West Bengal,1668,295,4536
2450,30/05/20,Andaman and Nicobar Islands,33,0,33
2451,30/05/20,Andhra Pradesh,2226,60,3436
2452,30/05/20,Arunachal Pradesh,1,0,3
2453,30/05/20,Assam,125,4,1024
2454,30/05/20,Bihar,1211,15,3376
2455,30/05/20,Chandigarh,189,4,289
2456,30/05/20,Chhattisgarh,100,1,415
2457,30/05/20,Dadar Nagar Haveli,0,0,2
2458,30/05/20,Delhi,7846,398,17386
2459,30/05/20,Goa,41,0,69
2460,30/05/20,Gujarat,8611,980,15934
2461,30/05/20,Haryana,940,19,1721
2462,30/05/20,Himachal Pradesh,87,5,295
2463,30/05/20,Jammu and Kashmir,875,28,2164
2464,30/05/20,Jharkhand,216,5,511
2465,30/05/20,Karnataka,894,48,2781
2466,30/05/20,Kerala,565,8,1150
2467,30/05/20,Ladakh,43,0,74
2468,30/05/20,Madhya Pradesh,4269,334,7645
2469,30/05/20,Maharashtra,26997,2098,62228
2470,30/05/20,Manipur,8,0,59
2471,30/05/20,Meghalaya,12,1,27
2472,30/05/20,Mizoram,1,0,1
2473,30/05/20,Nagaland,0,0,25
2474,30/05/20,Odisha,887,7,1723
2475,30/05/20,Puducherry,14,0,51
2476,30/05/20,Punjab,1949,42,2197
2477,30/05/20,Rajasthan,5244,184,8365
2478,30/05/20,Sikkim,0,0,1
2479,30/05/20,Tamil Nadu,11313,154,20246
2480,30/05/20,Telangana,1381,71,2425
2481,30/05/20,Tripura,171,0,251
2482,30/05/20,Uttarakhand,102,5,716
2483,30/05/20,Uttar Pradesh,4244,198,7284
2484,30/05/20,West Bengal,1775,302,4813
2486,31/05/20,Andaman and Nicobar Islands,33,0,33
2487,31/05/20,Andhra Pradesh,2289,60,3569
2488,31/05/20,Arunachal Pradesh,1,0,4
2489,31/05/20,Assam,163,4,1185
2490,31/05/20,Bihar,1618,20,3636
2491,31/05/20,Chandigarh,189,4,289
2492,31/05/20,Chhattisgarh,102,1,447
2493,31/05/20,Dadar Nagar Haveli,0,0,2
2494,31/05/20,Delhi,8075,416,18549
2495,31/05/20,Goa,41,0,70
2496,31/05/20,Gujarat,9230,1007,16343
2497,31/05/20,Haryana,971,20,1923
2498,31/05/20,Himachal Pradesh,111,5,313
2499,31/05/20,Jammu and Kashmir,908,28,2341
2500,31/05/20,Jharkhand,256,5,563
2501,31/05/20,Karnataka,997,48,2922
2502,31/05/20,Kerala,575,9,1208
2503,31/05/20,Ladakh,43,0,74
2504,31/05/20,Madhya Pradesh,4444,343,7891
2505,31/05/20,Maharashtra,28081,2197,65168
2506,31/05/20,Manipur,8,0,62
2507,31/05/20,Meghalaya,12,1,27
2508,31/05/20,Mizoram,1,0,1
2509,31/05/20,Nagaland,0,0,36
2510,31/05/20,Odisha,1050,7,1819
2511,31/05/20,Puducherry,14,0,51
2512,31/05/20,Punjab,1967,44,2233
2513,31/05/20,Rajasthan,5739,193,8617
2514,31/05/20,Sikkim,0,0,1
2515,31/05/20,Tamil Nadu,12000,160,21184
2516,31/05/20,Telangana,1412,77,2499
2517,31/05/20,Tripura,172,0,268
2518,31/05/20,Uttarakhand,102,5,749
2519,31/05/20,Uttar Pradesh,4410,201,7445
2520,31/05/20,West Bengal,1970,309,5130
2522,01/06/20,Andaman and Nicobar Islands,33,0,33
2523,01/06/20,Andhra Pradesh,2349,62,3679
2524,01/06/20,Arunachal Pradesh,1,0,4
2525,01/06/20,Assam,185,4,1272
2526,01/06/20,Bihar,1710,21,3815
2527,01/06/20,Chandigarh,199,4,293
2528,01/06/20,Chhattisgarh,115,1,498
2529,01/06/20,Dadar Nagar Haveli,0,0,2
2530,01/06/20,Delhi,8478,473,19844
2531,01/06/20,Goa,42,0,70
2532,01/06/20,Gujarat,9919,1038,16779
2533,01/06/20,Haryana,1048,20,2091
2534,01/06/20,Himachal Pradesh,120,5,331
2535,01/06/20,Jammu and Kashmir,927,28,2446
2536,01/06/20,Jharkhand,256,5,610
2537,01/06/20,Karnataka,1218,51,3221
2538,01/06/20,Kerala,590,9,1269
2539,01/06/20,Ladakh,43,0,74
2540,01/06/20,Madhya Pradesh,4842,350,8089
2541,01/06/20,Maharashtra,29329,2286,67655
2542,01/06/20,Manipur,11,0,71
2543,01/06/20,Meghalaya,12,1,27
2544,01/06/20,Mizoram,1,0,1
2545,01/06/20,Nagaland,0,0,43
2546,01/06/20,Odisha,1126,7,1948
2547,01/06/20,Puducherry,25,0,70
2548,01/06/20,Punjab,1987,45,2263
2549,01/06/20,Rajasthan,5927,194,8831
2550,01/06/20,Sikkim,0,0,1
2551,01/06/20,Tamil Nadu,12757,173,22333
2552,01/06/20,Telangana,1428,82,2698
2553,01/06/20,Tripura,173,0,313
2554,01/06/20,Uttarakhand,102,5,907
2555,01/06/20,Uttar Pradesh,4709,213,7823
2556,01/06/20,West Bengal,2157,317,5501
2558,02/06/20,Andaman and Nicobar Islands,33,0,33
2559,02/06/20,Andhra Pradesh,2378,64,3783
2560,02/06/20,Arunachal Pradesh,1,0,22
2561,02/06/20,Assam,277,4,1390
2562,02/06/20,Bihar,1900,24,3926
2563,02/06/20,Chandigarh,199,4,294
2564,02/06/20,Chhattisgarh,122,1,547
2565,02/06/20,Dadar Nagar Haveli,1,0,3
2566,02/06/20,Delhi,8746,523,20834
2567,02/06/20,Goa,42,0,71
2568,02/06/20,Gujarat,10780,1063,17200
2569,02/06/20,Haryana,1055,21,2356
2570,02/06/20,Himachal Pradesh,122,5,340
2571,02/06/20,Jammu and Kashmir,946,31,2601
2572,02/06/20,Jharkhand,296,5,659
2573,02/06/20,Karnataka,1328,52,3408
2574,02/06/20,Kerala,608,10,1326
2575,02/06/20,Ladakh,43,0,77
2576,02/06/20,Madhya Pradesh,5003,358,8283
2577,02/06/20,Maharashtra,30108,2362,70013
2578,02/06/20,Manipur,11,0,83
2579,02/06/20,Meghalaya,12,1,27
2580,02/06/20,Mizoram,1,0,1
2581,02/06/20,Nagaland,0,0,43
2582,02/06/20,Odisha,1245,7,2104
2583,02/06/20,Puducherry,25,0,74
2584,02/06/20,Punjab,2000,45,2301
2585,02/06/20,Rajasthan,6040,198,8980
2586,02/06/20,Sikkim,0,0,1
2587,02/06/20,Tamil Nadu,13170,184,23495
2588,02/06/20,Telangana,1491,88,2792
2589,02/06/20,Tripura,173,0,420
2590,02/06/20,Uttarakhand,222,6,958
2591,02/06/20,Uttar Pradesh,4843,217,8075
2592,02/06/20,West Bengal,2306,325,5772
2594,03/06/20,Andaman and Nicobar Islands,33,0,33
2595,03/06/20,Andhra Pradesh,2421,64,3898
2596,03/06/20,Arunachal Pradesh,1,0,22
2597,03/06/20,Assam,324,4,1513
2598,03/06/20,Bihar,1946,24,4155
2599,03/06/20,Chandigarh,214,5,301
2600,03/06/20,Chhattisgarh,130,1,564
2601,03/06/20,Dadar Nagar Haveli,1,0,4
2602,03/06/20,Delhi,9243,556,22132
2603,03/06/20,Goa,57,0,79
2604,03/06/20,Gujarat,11894,1092,17617
2605,03/06/20,Haryana,1069,23,2652
2606,03/06/20,Himachal Pradesh,140,5,345
2607,03/06/20,Jammu and Kashmir,953,33,2718
2608,03/06/20,Jharkhand,320,5,712
2609,03/06/20,Karnataka,1403,52,3796
2610,03/06/20,Kerala,627,11,1412
2611,03/06/20,Ladakh,47,1,81
2612,03/06/20,Madhya Pradesh,5221,364,8420
2613,03/06/20,Maharashtra,31333,2465,72300
2614,03/06/20,Manipur,14,0,89
2615,03/06/20,Meghalaya,12,1,27
2616,03/06/20,Mizoram,1,0,13
2617,03/06/20,Nagaland,0,0,49
2618,03/06/20,Odisha,1325,7,2245
2619,03/06/20,Puducherry,25,0,82
2620,03/06/20,Punjab,2017,46,2342
2621,03/06/20,Rajasthan,6435,203,9373
2622,03/06/20,Sikkim,0,0,1
2623,03/06/20,Tamil Nadu,13706,197,24586
2624,03/06/20,Telangana,1526,92,2891
2625,03/06/20,Tripura,173,0,468
2626,03/06/20,Uttarakhand,252,7,1043
2627,03/06/20,Uttar Pradesh,5030,222,8361
2628,03/06/20,West Bengal,2410,335,6168
2630,04/06/20,Andaman and Nicobar Islands,33,0,33
2631,04/06/20,Andhra Pradesh,2466,68,4080
2632,04/06/20,Arunachal Pradesh,1,0,38
2633,04/06/20,Assam,413,4,1672
2634,04/06/20,Bihar,2077,25,4390
2635,04/06/20,Chandigarh,214,5,301
2636,04/06/20,Chhattisgarh,188,2,668
2637,04/06/20,Dadar Nagar Haveli,1,0,8
2638,04/06/20,Delhi,9542,606,23645
2639,04/06/20,Goa,57,0,79
2640,04/06/20,Gujarat,12212,1122,18100
2641,04/06/20,Haryana,1089,23,2954
2642,04/06/20,Himachal Pradesh,150,5,359
2643,04/06/20,Jammu and Kashmir,1007,34,2857
2644,04/06/20,Jharkhand,321,5,752
2645,04/06/20,Karnataka,1514,53,4063
2646,04/06/20,Kerala,651,11,1494
2647,04/06/20,Ladakh,48,1,90
2648,04/06/20,Madhya Pradesh,5445,371,8588
2649,04/06/20,Maharashtra,32329,2587,74860
2650,04/06/20,Manipur,38,0,118
2651,04/06/20,Meghalaya,13,1,33
2652,04/06/20,Mizoram,1,0,14
2653,04/06/20,Nagaland,0,0,58
2654,04/06/20,Odisha,1416,7,2388
2655,04/06/20,Puducherry,25,0,82
2656,04/06/20,Punjab,2029,47,2376
2657,04/06/20,Rajasthan,6744,209,9652
2658,04/06/20,Sikkim,0,0,2
2659,04/06/20,Tamil Nadu,14316,208,25872
2660,04/06/20,Telangana,1556,99,3020
2661,04/06/20,Tripura,173,0,468
2662,04/06/20,Uttarakhand,282,8,1085
2663,04/06/20,Uttar Pradesh,5176,229,8729
2664,04/06/20,West Bengal,2580,345,6508
2666,05/06/20,Andaman and Nicobar Islands,33,0,33
2667,05/06/20,Andhra Pradesh,2539,71,4223
2668,05/06/20,Arunachal Pradesh,1,0,42
2669,05/06/20,Assam,442,4,1988
2670,05/06/20,Bihar,2210,29,4493
2671,05/06/20,Chandigarh,214,5,301
2672,05/06/20,Chhattisgarh,213,2,756
2673,05/06/20,Dadar Nagar Haveli,1,0,12
2674,05/06/20,Delhi,9898,650,25004
2675,05/06/20,Goa,57,0,166
2676,05/06/20,Gujarat,12667,1155,18584
2677,05/06/20,Haryana,2134,24,3281
2678,05/06/20,Himachal Pradesh,179,5,383
2679,05/06/20,Jammu and Kashmir,1048,35,3142
2680,05/06/20,Jharkhand,354,6,793
2681,05/06/20,Karnataka,1610,57,4320
2682,05/06/20,Kerala,690,14,1588
2683,05/06/20,Ladakh,48,1,90
2684,05/06/20,Madhya Pradesh,5637,377,8762
2685,05/06/20,Maharashtra,33681,2710,77793
2686,05/06/20,Manipur,38,0,124
2687,05/06/20,Meghalaya,13,1,33
2688,05/06/20,Mizoram,1,0,17
2689,05/06/20,Nagaland,0,0,80
2690,05/06/20,Odisha,1416,7,2478
2691,05/06/20,Puducherry,25,0,82
2692,05/06/20,Punjab,2043,47,2415
2693,05/06/20,Rajasthan,7104,213,9862
2694,05/06/20,Sikkim,0,0,2
2695,05/06/20,Tamil Nadu,14902,220,27256
2696,05/06/20,Telangana,1587,105,3147
2697,05/06/20,Tripura,173,0,644
2698,05/06/20,Uttarakhand,297,10,1153
2699,05/06/20,Uttar Pradesh,5439,245,9237
2700,05/06/20,West Bengal,2768,355,6876
2702,06/06/20,Andaman and Nicobar Islands,33,0,33
2703,06/06/20,Andhra Pradesh,2576,73,4303
2704,06/06/20,Arunachal Pradesh,1,0,45
2705,06/06/20,Assam,498,4,2153
2706,06/06/20,Bihar,2225,29,4596
2707,06/06/20,Chandigarh,222,5,304
2708,06/06/20,Chhattisgarh,244,2,879
2709,06/06/20,Dadar Nagar Haveli,1,0,14
2710,06/06/20,Delhi,10315,708,26334
2711,06/06/20,Goa,65,0,196
2712,06/06/20,Gujarat,13003,1190,19094
2713,06/06/20,Haryana,2134,24,3597
2714,06/06/20,Himachal Pradesh,189,5,393
2715,06/06/20,Jammu and Kashmir,1086,36,3324
2716,06/06/20,Jharkhand,410,7,881
2717,06/06/20,Karnataka,1688,57,4835
2718,06/06/20,Kerala,712,14,1699
2719,06/06/20,Ladakh,48,1,97
2720,06/06/20,Madhya Pradesh,5878,384,8996
2721,06/06/20,Maharashtra,35156,2849,80229
2722,06/06/20,Manipur,41,0,132
2723,06/06/20,Meghalaya,13,1,33
2724,06/06/20,Mizoram,1,0,22
2725,06/06/20,Nagaland,0,0,94
2726,06/06/20,Odisha,1604,8,2608
2727,06/06/20,Puducherry,36,0,99
2728,06/06/20,Punjab,2069,48,2461
2729,06/06/20,Rajasthan,7359,218,10084
2730,06/06/20,Sikkim,0,0,3
2731,06/06/20,Tamil Nadu,15762,232,28694
2732,06/06/20,Telangana,1627,113,3290
2733,06/06/20,Tripura,173,0,692
2734,06/06/20,Uttarakhand,344,11,1215
2735,06/06/20,Uttar Pradesh,5648,257,9733
2736,06/06/20,West Bengal,2912,366,7303
2738,07/06/20,Andaman and Nicobar Islands,33,0,33
2739,07/06/20,Andhra Pradesh,2620,73,4510
2740,07/06/20,Arunachal Pradesh,1,0,47
2741,07/06/20,Assam,547,4,2397
2742,07/06/20,Bihar,2425,30,4915
2743,07/06/20,Chandigarh,273,5,309
2744,07/06/20,Chhattisgarh,266,4,923
2745,07/06/20,Dadar Nagar Haveli,1,0,19
2746,07/06/20,Delhi,10664,761,27654
2747,07/06/20,Goa,65,0,267
2748,07/06/20,Gujarat,13316,1219,19592
2749,07/06/20,Haryana,2134,24,3952
2750,07/06/20,Himachal Pradesh,194,5,400
2751,07/06/20,Jammu and Kashmir,1126,39,3467
2752,07/06/20,Jharkhand,473,7,1000
